,Title,Categories,Tags,Replies,Post,Comment
327,5.git merge pt.2 merge origin/master,"Get Help,Git",,10,"
 cd my-quizzes                                                                                              
 git merge origin/master
merge: origin/master - not something we can merge
i don’t know why it wont merge
","
Hi there bubawar,
If you’re still having problems with this step, here’s what I did and it worked for me. After you enter the command cd my-quizzes type git fetch origin and only then you can enter the command git merge origin/master
Hope this helps.

3 posts were split to a new topic: 5. git merge, step 2

2 posts were split to a new topic: 5. git merge, after resetting the exercise it is not possible to write anything on console

A post was merged into an existing topic: 5. git merge, step 2

I had the same problem. Thanks. “git fetch” helped.

Helped alot. Thanks!

‘git fetch’ helped as you said, thanks!

Thanks I had the same issue

"
328,6. Git Reset II,"Get Help,Git",,3,"
Can’t figure out the solution to this problem. I did "" $ git reset"" and still not understanding what I did wrong. Need help? Thx.
","
You need to use the first 7 character of the SHA (each commit has a SHA string), so i would first show the commits:
git log

which for example will give:
commit 5d692065cf51a2f50ea8e7b19b5a7ae512f633ba

and then reset to a earlier commit:
git reset 5d692065cf

5d692065cf is just an example, use one from your commit

"
329,5. Git Merge,"Get Help,Git",,2,"
Whenever I write;
$ git merge origin/master
for the second instruction, it always tells me;
merge: origin/master - not something we can merge
what does this mean and how do I fix it?
","
Your repo needs to be have knowledge of the other repo and to merge it also needs to posses the commits of the branch you’re merging into yours.
You probably just need to fetch:
git fetch origin
If origin is missing, then this should add it back:
git remote add origin ../science-quizzes
and then fetch again.
"
330,I'm stuck on 7.git commit,"Get Help,Git",,7,"
Everytime i write $git commit -m “something here” i get an error like this:
“Valid Git commands start with the word “git” followed by a space, then the command name.”
And i’m stuck on this, can someone pls help me? ahahah
","
Hmm, that sounds a bit weird, post a screenshot maybe?

Same here, I enter: git commit -m “Complete first line of dialogue” and get the same error

Ir worked now. I clicked on the “Get help” button at the bottom right corner and selected “I want to restart this exercise”. Tried again and that was it for me.
Greetings.

I had the same problem. And that was the solution. Thanks!

Thanks for the help, it works now!

"
331,Can you push a local master branch to the remote repo?,"Get Help,Git",,4,"
In 6. Git Workflow the directions tell you to create a local branch bio-questions and later push bio-questions to the remote.
Instead of creating bio-questions branch, can you add biology.txt to the master branch and push the local master branch to the remote, using git push origin master ?
Is it more efficient/better to push a newly created branch instead of the master branch?
","
If you have a local repository, then that is also a branch, because it it’s branched from where you cloned it, right?
You then do some work on your branch, and push it back, they are merged.
You might want to sync the repositories without merging different branches though, so that’s when you would create a branch separate from master. You might be doing some feature that isn’t ready for anyone else to look at yet, but the master branch in the remote repo might have updated. They represent different things being worked on. The master branch might also be meant to always be in working order, the latest version.

Thanks for the explanation!
So it sounds like it’s better not to work directly on the master branch since changes can be made in the remote, is that right? A branch separate from master would represent a new feature, so if you merge this branch to the local master, that would totally defeat the purpose of working remotely, since the other collaborator can’t review this new feature.
After giving it some thought, I realized this question was kind of stupid 

And to actually answer the question, yes, you can push branches to another repo, names don’t even need to match.
And when that feature of yours is ready, what you’d do is to make sure that it doesn’t conflict with master (by merging master into your branch) and then let the owner know about it so that they can review and merge your changes into master (which is just a matter of fast-forwarding since you’ve already taken care of any conflicts)
"
332,5.git merge,"Get Help,Git",,27,"
I don’t understand this:
3.Print the commit history.
In the output, notice that the HEAD commit has changed. The commit message now reads:
Add heading and comment to biology quiz
Thank you.
","
git log - shows a list of all previous commits

Thank you very much 

And thanks from me as well 

not working that git




 mrisho:

not working that git


Are you telling us that
    git log

doesn’t work for you?
If so, could you post a screenshot so that we can see what you see?

it says fatal;nota git repository (or any of the parent directories); .git




 mrisho:

fatal;nota git repository


Are you sure that you are still in the my-quizzes directory?
Type pwd to see what it says.

still not working 




 mrisho:

still not working


What did you change?

i didn’t change anything




 mrisho:

i didn’t change anything


What did pwd tell you?

home/ccuser/workspace/curriculum-a




 mrisho:

home/ccuser/workspace/curriculum-a


That is showing you that you are not in the expected directory. You should be in my-quizzes.

what i should write…?




 mrisho:

what i should write…?


From step 1:


i did it , the problem is the next question

git merge origin/master; that is the problem




 mrisho:

the problem is the next question


Step 2 is asking you to merge, like this:


yah but for me is not working
"
333,Stuck in 1. Hello Git,"Get Help,Git",,7,"
Does anybody know how to solve this question or skip it? I tried many times and even changed from safari to chrome, or started from a new line as it shown, it still reported wrong…
Thank you!

556cc7024a5248348ca0030dc702b406354ab151.png2556×1216

","
I’ve the same issue.

Have same issue. Maybe it’s problem with apostrophe? Putting a unicode values not solving a problem.
Bug report sent.

I’ve the same issue! How can I solve it?

Hi All,
There’s a known bug out on Codecademy right now which causes stuff like this. The team is working towards fixing it ASAP, so if you wait a little while and come back to the exercise, it should work 

Already worked.
Thank You

This topic was automatically closed 24 hours after the last reply. New replies are no longer allowed.
"
334,Git add <filename.txt>,"Get Help,Git",,55,"
I’m trying to have git recognize a new file with git add but cant seem to get anywherez
Whaz wrong with this?
git add <scene-1.txt>
","
Sorry, I did this yesterday and now it won’t show my work! Ugh! I will try to re-loop and get past it. If you pass this one, see if you can help me on my other post for the next step (step 6).
If a remember, git add went like this:
‘’‘git add _<_scene-1.txt>’’’

Yes the command should be git add then you can enter the first letters and press tab to autocomplete.

I could not see the output, where Git indicates the changes to be committed with “new file: scene-1.txt” in green text.

Because it doesn’t work

When we see something like this in a syntax key,
<file>
<filename>

It means type the file name with no quotes.
git add scene-1.txt

yeah im having the same problem…

I put like “git stage scene-1.txt”, and it works, but I really didn’t understand so much…
Oh, and the green text saying “new file: scene-1.txt” shows up too…

For now, let’s please stay in the confines of the course intro. There is more to come and we only really need to ‘git’ the current proceedings, without extrapolating beyond. Give that time. It would be inappropriate to discuss anything in this thread that has not come up in the lessons, and git stage has not come up yet.

If you’re still stuck on 6, type
git diff
and
q
to exit diff mode

Try this:
git add scene-1.txt
It worked with me.

Hey @wscody, if your question has been answered, take a moment to mark the reply that solved the problem.





 mtf:

git add scene-1.txt


don’t use the <> brackets I was stuck on this one for a bit too.
Just type:
git add scene-1.txt

Yep. Worked for me too. I got bash: syntax error near unexpected token `newline’. Removing the angle brackets <…> resolved it. Thanks mtf

I type that in and it says its wrong still

Can you copy/paste what you typed so we can have a better look?

git add scene-1.txt i say that and it says wrong

I have same problem…its says thats wrong




 kubanster:

I have same problem


Please show us a screenshot so we can see what you see.

just solve it with git add scene-1.txt
"
335,5/10 adding resume.txt to staging area,"Get Help,Git",,2,"
The terminal is stuck in the commit log and will not accept commands
","
You’re in a program called less!
q for quit

"
336,Need halp with git #2,"Get Help,Git",,5,"
i need halp with git #2 it won’t let me move on to the next part and i’ve tryed every type of text for this part.
","
Error messages? Output in the terminal? Additional thoughts? You’re giving us nothing to go by, be specific and descriptive!

In the lesson on “Learn Git” step 2 doesn’t allow you press the “Next” button. it isn’t active. all the other links are active except the “next” button.

you have to type in “git init” he he

type in “git init” i guess it needs to initialize. he he
"
337,Merge Conflict II - Step 5,"Get Help,Git",,6,"
I worked through the steps as instructed but I can’t get past Step 5. Here’s what happened:
$ git checkout master                                                       
Switched to branch 'master'                                                 
$ git merge fencing                                                        
Auto-merging resume.txt                                                     
CONFLICT (content): Merge conflict in resume.txt                            
Automatic merge failed; fix conflicts and then commit the result.           
$ git add resume.txt                                                        
$ git commit resume.txt -m ""Resolve merge conflict""                         
fatal: cannot do a partial commit during a merge. 

That last bit is Step 5 - cannot do a partial commit during a merge. But I followed all instructions so I’m really confused. Does anyone know what I did wrong?
I went back two exercises and redid them, following instructions very carefully. But when I get to this Step 5 I’m still getting the error message. I used the command line to go back into the fencing branch, and commit there. Then it let me pass the exercise, but I can’t get past the next one - I got a similar error message. So the problem has to be in this exercise somewhere.
","
Hi @amandathewebdev, looks like you are very close to getting through this lesson! Nice work.
The reason you are getting the fatal: cannot do a partial commit during a merge. error is because you’re attempting to commit the file, resume.txt. This is not quite the correct syntax for Git. Instead, just do:
git commit -m ""Resolve merge conflict"" 

No mention of resume.txt is needed.
Let me know if this works for you!

I had this exact same issue. The instructions need to be clearer since we’ve been using ""git commit  -m “text” everywhere else.

Hi @dan_asselin, your suggestion worked. I’m not sure why “resume.txt” didn’t have to be included though if every other time I made a commit, I first added it by file name, then I listed the file(s) in the commit also and it worked. Did I not need to be doing that?
Thanks for your help!

Hi @amandathewebdev, correct. You did not need to be specifying the file in your commit because you already did that by adding the file to the staging area. Below is the syntax for committing with the -m option:
git commit -m ""Commit message 50 characters or less""

No need to specify the file :   )
Using the staging area to specify which file(s) you want to commit, then committing with the syntax shown in the code snippet above will get you through all of the exercises in the Codecademy Git course.
Hope this clarifies things. Feel free to ask more questions!

"
338,Git course,"Get Help,Git",,2,"
I can access the course but it is not responding at all.
","
I blame Internet Explorer, please let me know if that’s the case so I can look down my nose on it and feel superior.
Either way, try another browser (Firefox/Chrome)
If that doesn’t do it I’d try connecting through the Tor network or some other proxy in case there’s something between me and Codecademy that could be interfering.
Essentially I would try to switch out the things I’m using to access the site - so that’s the browser and the network connection.
Obviously there’s the possibility that it was on Codecademy’s end, that would be a ‘try again later’ type of thing. It’s more likely that it’s on your end or between you though.
"
339,Git Branching Ex 9/10 - System does not recognize that branch is deleted,"Get Help,Git",,2,"
Learn Git/Git Branching/Exercise 9/10.
Hi- Like several other people, this section has left me stuck on this exercise for far too long. Everything works perfectly up to this point, including the Conflict in the previous exercise. I input the appropriate code to delete the ‘fencing’ branch’. Fencing is deleted. I use ‘$ git branch’ to confirm that, and the output shows that I only have the master branch. However, my screen is now covered with red telling me, “You should only have one branch: master.” I have repeated the entire section several times. I’ve done the last 3 sections over and over. I’m using the correct code. Output is telling me “fencing” is deleted. I only have one branch, and it’s the master branch. I see nothing else for me to do.
Does anyone have any ideas on how I can get past this, and complete this thing? Am I missing something? I even used a different browser, cleared cache and cookies, etc- all with the same result. Thanks in advance for any help.
","
I resolved the issue myself. I reset the exercise (bottom right corner) AGAIN, and did the exercise without doing ANY of the extras under each instruction. For example: The instructions may say, ‘Go to the master branch.’  After that, but still in #1, it may say, ‘Check to confirm you are in the master branch.’ That is what I did not do. I didn’t do any of the EXTRA instructions, and I completed this unit just fine.
"
340,New Branch,"Get Help,Git",,3,"

3e36fa05309ebff3c1c7884a141feb5c8d31c02b.png2278×1124

Getting stuck on creating the new branch fencing, not sure what I am doing wrong.
","
well, you are working in git, so you should always start with git. to create a new branch, simple do:
git branch branchname

that definitely helped me 
"
341,Stuck at 88% on git,"Get Help,Git",,19,"
I don’t know what I am supposed to do
","



 minecraftlons:

I don’t know what I am supposed to do on the 3rd part of it


If I could tell which exercise was “88%” then I would help you!

I am on the git exercise




 minecraftlons:

I am on the git exercise


You are either being funny or you are pulling my leg. 

here is the link https://www.codecademy.com/en/courses/learn-git/lessons/git-teamwork/exercises/git-merge-II?action=resume I cant remember what I did with the second one to because I had a break from school

Step 1 : change to the my-quizzes directory: cd my-quizzes

now you are in the my-quizzes directory

Step 2: merge with origin/master: git merge origin/master

now your local master has merged with the origin/master

Step 3: print the commit history: git log

now you can see all the commits that have been made


the second one didn’t work
here is a screenshot of what I am doing 
862dec57bb7fbce1880bec10f56ace2a60eeebd8.png1366×768





 minecraftlons:

the second one didn’t work


Can you do:

a pwd to confirm your working directory
an ls to show all the files in your working directory

Post a screenshot of all that.


297de30ca514420d2b36e78c20aa5454f556de34.png1366×768


Okay, so your are definitely in the my-quizzes directory.
Now, to do step 2. To merge with origin/master you do this:
git merge origin/master

the git merge origin/master didn’t work




 minecraftlons:

the git merge origin/master didn’t work


Could you post a screenshot of the whole browser please?


6807e059ce901c55f8e7816855dff9322e293254.png1366×768


It sounds like it has lost your previous work.
You might have to reset this exercise and try again. Under the Get Help button there is an option called “I want to restart this exercise”.   Do that and then repeat the steps for this exercise.
If it still doesn’t work, go back one more exercise and reset and redo that exercise.




 albionsrefuge:

git merge origin/master


if git merge origin/master doesn’t work do git fetch first then git merge origin/master

The answer from @albionsrefuge is what fixed it for me. git fetch then git merge origin/master.

i was stuck in this one for 2 days!
my problem was solved exactly the way that @albionsrefuge said.
one step back to the git fetch and restart it.

Use git fetch before you git merge.
This exercise seems to be connected to the previous step. if you reset the exercise chances are that the git fetch from previous step is ignored hence you git fetch first then git merge. then continue to git log

Something came in the mail today… deez replys, ha Got em.
"
342,Merge conflict,"Get Help,Git",,16,"

how to do this instruction.?? I cannot pass the number 2
","
You have to use the
""git merge “branch_to_merge(in this case “fencing”)”
command from the branch you want to update( in this case “master”).
sorry for the syntax but i couldn’t use <> without hiding the text in between.

The same question!  

Can you give more details?

I seem to be using the right command and it’s still giving me the issue, in this case, it would be git merge fencing, but I am still getting the error message

sorry, I m not understand…can u show clearly…still cannot pass this instruction

i just done it again and it works, if you are doing it like me it should work :s

Screenshot from 2015-11-07 19-00-00.jpeg804×460 33.5 KB


i got confused with the exercise but the other code looks pretty much like that.
 git checkout master                             
Switched to branch 'master'                       
 git merge fencing
Auto-merging resume.txt
CONFLICT (content): Merge conflict in resume.txt
Automatic merge failed; fix conflicts and then com
mit the result.
// here you have to modify resume.txt
 git add resume.txt                              
 git commit -m “…”
[master 8f567c9] …
$

Anyone know how to resolve my issue ?
79175da66ad9bc82f96d9edce394632a56d73881.PNG1662×922

For anyone else who runs into issues with this, go back to the previous step and start again but with some different text changes - took some effort but I got it to work again after going back to step 7 and starting over.

There is a bug in the code that is stopping us from moving on.  I was able to pass by “starting over” and rewriting all the steps.  I moved to the Fencing branch and made a change to the text and ran the program.  Than I added and committed it with a comment.  At this point I switched to the Master branch and merged.  It kept telling me I was wrong until I merged and allowed me to move onto step 3.  Hope that is not too confusing.  Let me know if you have any questions.
d46f48a21d2be7c5b93e14190fde591261dd5435.PNG929×575

@sjgallen, were you able to get through the exercise or the whole course?

Yes, once I redid everything in this exercise, I was able to move on.  I finished the course shortly afterwards with no trouble whatsoever.

A post was split to a new topic: Cannot get passed the 6/10 $ git checkout master

This is what I did and it work.
 git add resume.txt then press 'enter'   on the keyboard                    
 git checkout serume.txt  press ‘enter’   on the keyboard
Once you done that, it automaticly do the work for step 3 and 4.  Therefore, you do not have to write anything for  step 3 and 4
Good luck

Sorry,  Ive made a litle silly mistake on the spelling.  It should be resume not serume.  Sorry about that
"
343,How to do this exercise,"Get Help,Git",,2,"
I do not understand these instructions.  They do not make sense to me.
","
Hi Joey,
which exercise it it you are stuck on?
Thanks
Keith
"
344,5/9 What to do next? Help Me,"Get Help,Git",,9,"

341b0a968a9cdb3270dffaaf21be231dd2af0430.jpg1634×1078

What am I supposed to do next? How to check the status?
","
Hey
Try git status
(20 chars plsss)

Thanks for the reply.

That worked, but where would we have learned that?




 chefboyrdeuce:

where would we have learned that?


In exercise 4. git status, they introduce us to this command.

2 posts were split to a new topic: 5. git add – How do you do the 2nd question on the fifth one please?

i added $ git init before $ git add scene-1.txt and it worked for me

54802a26fc6f061ca85cb9260fa66e622207f605.png1215×739


Merci. ça fonctionne.

Thanks you very much 4 your help
"
345,Step 2,"Get Help,Git",,4,"
Hi
I’m getting this error on step 2 and i don’t know why.
“Valid Git commands start with the word “git” followed by a space, then the command name.”
In the terminal i had wrote git init sorcerers-code and then on the terminal it show “Initalized an empty git repository in /home/ccuser/workspace/sorcerers-code/.git/”
Any help?
Thanks
","
You not suppose to write the filename in this task when you initalize supposdly , What your only suppose to do is:
git init

Thanks for your help
Regards

Many thanks.  I would have never thought about that answer.  In programming, the simplicity make things very difficult sometime
"
346,Git diff isn't working I dont know what to do!,"Get Help,Git",,8,"
this is my code:
$ git diff scene-1.txt Dumblediff: I should’ve known
you would be here, Professor McGonagit.
what am I doing wrong?
","
Well, what are you trying to do with that line? It doesn’t really make any sense at all.

i am trying to add the file to the staging area

The command for that is “git add filename”. “git diff” is used to find the differences in different versions of your project/files.

but how do you add the additional text?

this is my code
$ git add scene-1.txt Dumblediff: I should’ve known y
ou would be here, Professer McGonagit.

You shouldn’t write the additional text anywhere in the terminal. You add the text in the text editor, save the file and after that you write $ git add scene-1.txt

thank you sooo much it finally worked!!! 
"
347,I don't understand how to git add two files together,"Get Help,Git",,2,"
so, I dont understand how to git add two files together. theres someone that can help me?
","
Do you mean stage two files with one command?
git add <file1> <file2>
If you mean concatenating them together, then you would probably use cat, not git:
cat <file1> <file2> > <outputfile>
"
348,Can't type in spaces with Chrome,"Get Help,Git",,6,"
This works in the latest Firefox but not in the latest Chrome.
","
I’m using Chrome right now, and it works.

Try reloading your page and doing it again.
See what happens

im having this problem too.
using chrome, windows 10
but woks fine in Microsoft Edge.

Same problem here! Chrome, Windows 10, can’t type spaces at all ): Switching browsers and seeing if that works.
Tried reloading page and everything. Space worked in previous assignment.

This thread may help you:
http://discuss.codecademy.com/t/when-you-can-not-type-a-character-in-the-terminal/13368
"
349,5. Not sure why it doesn't work?,"Get Help,Git",,2,"
I’m in the same situation…not sure why it doesn’t work?
","
a little more detail would help, screenshot? Did you check you are in the right directory? What commands did you run?
"
350,Typo,"Get Help,Git",,2,"
Hello, just a typo, in Git merge Teamwork
https://www.codecademy.com/fr/courses/learn-git/lessons/git-teamwork/exercises/git-merge-II?action=resume
""In Lesson III, Git Branching we learned how to merge braches. Now we’ll use the git merge command to integrate origin/master into your local master branch. The command: ""

how to merge BRANCHES

","
Thanks Oliiive, this typo has been logged into the error reporting system.
"
351,Teamwork #6 Part 4,"Get Help,Git",,2,"
what command do i use to open the file in the code editor?
","
See the little folder at the top, left of this image?  It’s a GUI, so start there and click your way through.

"
352,What's the difference between git checkout/reset?,"Get Help,Git",,2,"
Title says it all. So far I can’t understand how git checkout HEAD differs from git reset HEAD. Can somebody explain it to me please?
","
git checkout HEAD will restore the file in your working directory to look exactly as it did when you last made a commit. git reset HEAD This command will resets the file in the staging area to be the same as the HEAD commit. It does not discard file changes from the working directory, it just removes them from the staging area.
The staging area is where you files are after you executed git add
"
353,9/10,"Get Help,Git",,2,"
not appearing window?
","
We can’t understand you. You’ll have to be more specific.
"
354,1.0 Backtracking Intro,"Get Help,Git",,2,"
Hi!
Im confused as to how to add text to an existing file. I’ve tried
git commit -m “Ghost:
My hour is almost come,
When I to sulphurous and tormenting flames
Must render up myself.”
But based on previous sessions I dont think that is correct.  Thanks in advance for the help!
","



 mmoniz543:

git commit -m “informative message goes here”


That is a git command and you type git commands in the terminal – that is the right hand panel.
The rest of that is text, part of the scene-5.txt file that is in the text editor in the middle panel of your page.
"
355,Terminal window not appearing,"Get Help,Git",,6,"
i cant even get started bc there’s no terminal window to type into:

1435ebd2cd29b4ece65d6ba157f61225e2cdee2d.png1440×1189

","



 evejweinberg:

i cant even get started bc there’s no terminal window to type into:


Try reloading/refreshing that web page.

I’m having the same issue with a message on a red indicator (instead of the usual green color) saying “Unable to connect to Codecademy” even though the webpage is showing. And I’ve tried reloading/refreshing the page several times to no avail.

Your connection isn’t strong/secure enough.

My connection is working fine for other websites.





Unable to connect Java


    Here is a message from earlier today, it might have been the cause of what you were seeing.
  

"
356,Add this text. What I need to do?,"Get Help,Git",,10,"
I stuck at the same
6ed28f223904d983c0539a1ca881db18750e5f55.jpg1360×565
What I need to do?
","



Git add <filename.txt>


What I need to do?


You need to type the Dumblediff … sentence in the editor, then click Run.

I already done that too.




Git add <filename.txt>


I already done that too.


I don’t see it in your screenshot.

That was my last try, I restarted multiple times.

4f4e5b4cde5828f33604b6d0a0571d6c3938c33c.jpg1360×565

You have three panels there:

is for explaining what you are learning and for the instructions about what you are expected to do.
is an editor with a text file open called scene-1.txt. This is the file that your are writing your story into. This is where you add Dumblediff’s line.
is a terminal/command line environment where you can run git commands

You’ve been putting your story in your terminal instead of in the txt file.

Thanks, now I understand!

A post was split to a new topic: I need help with stage 5 do you know how to do the first part

OMG! I was doing the same thing.  They switched it up without telling us. haha
"
357,Get stuck at 3/10 [solved],"Get Help,Git",,6,"
No ideas why the system insists saying I created a new branch with wrong name though I run the command *git branch fencing* as the instruction said.
Can anyone help with this?
Many Thanks
","



 ppc007:

the system insists saying I created a new branch with wrong name


Posting a screenshot of your whole webpage that shows this problem will help everyone see what you see.

I’m having the same problem.  Created the branch called ‘fencing’ and it doesn’t seem to like it.  Something I’m doing wrong?

If it’s says anything more than “I don’t like this”, then that’s probably the key to figuring out what needs changing.

Thanks for your response. After I change a computer or network, it works properly. No ideas what cause the issue. Could be a bug of the page

I am afraid you did nothing wrong. I solve the problem by changing another computer, using another network. Then everything is fine. I have no ideas why. Could be a problem of the page
"
358,#5 of the learn git lesson,"Get Help,Git",,2,"
Not sure what this really means
Check the status of the project in Git.
In the output, notice that Git indicates the changes to be committed with “new file: scene-1.txt” in green text. Here Git tells us the file was added to the staging area.
","
well, what it says, you need to check the status of your project. Okay, so what does the command look like? Well, we need to do something with git, what do we need to with git? Check the status, so the command is: git status, git can be so straightforward from time to time
"
359,3rd step in backtracking,"Get Help,Git",,4,"
how to solve full 3rd step named git checkout? and please provide with screenshot
","



 kus786:

how to solve full 3rd step named git checkout?


Exercise: 3. git checkout
Step 3 task:

restore the scene-5.txt file to look as it did when you last made a commit

The command to restore a file to the point of the last commit:
git checkout HEAD filename

Is that the part that you are having trouble with?

yes that is where the problem is




 sailbeyond:

yes that is where the problem is


Could I get you to post a screen shot of your whole browser including the error message that you are seeing.
"
360,Git workflow problem,"Get Help,Git",,3,"
Hi, i have a problem with the 6/8 excercise of the Git Teamwork track.
The steps are these:
1.Enter this command:
$ cd my-quizzes
to change directories into the my-quizzes directory.
2.Enter the Git command:
$ git branch <branch_name>
to create a branch to develop questions for the biology quiz. Name the branch bio-questions.
Note: be careful to spell the name “bio-questions” exactly as it appears.

And here’s what im doing (the git shell):
 cd my-quizzes                                        
 git branch bio-questions
fatal: A branch named ‘bio-questions’ already exists.
$ git checkout bio-questions
Already on ‘bio-questions’
So i have already created the bio-questions branch like step 2 tells you to do, but it stays put and doesn’t let me go to the next step. Instead i get this message: Did you create a new branch called “bio-questions”? when i have already created the branch!
","
No one?
Post must be at least 20 characters long

Well, i fixed it doing this:
 



The page was buggy so i deleted the branch and created it again and it worked fine.
"
361,Workpace not loading at 4/8,"Get Help,Git",,4,"
I have tried going back to 3/8 and then forward -  no luck.
I have tried Get Help --> I want to reset - no luck.
I have exited the tutorial and reopened - no luck.
I also closed and reopened the browser - I’m using the latest Firefox.  When did that I was able to get the workspace to open for 4/8, but when I started typing in the terminal window, I got a popup congratulating me on completing the Git tutorial and earning a Git badge.  It would not let me exit and continue, the only option was click the link to view my achievements.  I then returned to the Git tutorial, but now the workspace is back to not loading…
","
:S
What I’d do:
Check my internet connection by pinging google every second for a while, particularly while trying to do this.
I’d then try another browser, perhaps codecademy isn’t agreeing with my configurations in firefox (addons etc)
If switching the browser didn’t do it, but the connection is stable, then I’d try to get a different route for the connection (avoid potential firewalls) you can use the tor-project for this, or some other proxy if you have one that you prefer

I ended up switching back to Internet Explorer (which I previously was having trouble with) and it loaded correctly.  Thanks for the reply.

Most of the it can be fixed simply by restarting browser or changing to something else.
"
362,Confusing Instructions in Exercise 5 - git reset I,"Get Help,Git",,5,"
Sorry but i don’t get the instructions, it confuses me. 

Great! The files you’ve added to the staging area belong in the same commit.


What if, before you commit, you accidentally delete an important line from scene-2.txt? Unthinkingly, you add scene-2.txt to the staging area. The file change is unrelated to the Larry/Laertes swap and you don’t want to include it in the commit.

Is the previous exercise somehow related to this one? The scene-2.txt wasn’t mentioned before, so i think it is completely unrelated, right? Or maybe i need to improve my english…
","
In this git project that you are working on there are several files.  In the terminal you can us the ls command to see them all.


Yes you’re right, i think now i understand. It was a little bit confusing because i did’nt see the other files an how they are related.
Thanks!

4 posts were split to a new topic: 4. more git add

A post was split to a new topic: 5. git reset 1 – What exact instructions would we need?
"
363,6. step 1 possible glitch with adding text DUmbldiff,"Get Help,Git",,6,"
I haven’t seen this posted anywhere so I thought I would put it up. I tried and and tried to get past step one but I just could not seem to get it right. I would copy and paste the required text in but it would give the error “Did you add the text to scene-1.txt?” It turns out that adding the text to line 2 of the text editor would not work. But adding the text to line three works fine. I wasted a lot of time on this exercise, and I feel that adding the text to line three aught to be specifically stated in the instructions.

2dacc38d3d0c44e2e3669c251768d17a1bf14bbc.png1024×600

","
Next time this happens, do report a bug (the button you see in that picture you added.) You won’t be bothering the course development team. You’ll be helping them! 

Thanks for the reply Jacob,  I reported the bug but that was before I figured out that line three was the ticket to success for me. I will see if I can modify that bug report somehow with the new information.

I first added the text to line 2 of the file and got an error. Then I added it to line 3 as you suggested but still got the same error. Am I missing something? I have reported it as a bug.
Here’s a screenshot of what I did.
 




I had the same problem then reported the bug. 10 minutes later after trying different lines on different browsers they threw me a bone when a option button came up for me to pass that one and i took it.

Yeah, I finally did the same thing (after several tries) to pass it and move on.
"
364,6/8 Git Workflow-How to open text in editor,"Get Help,Git",,3,"
I am stuck on this exercise, not quite sure how to open biologytxt in the code editor. Is there a command that I missed?
Thank you!
","
There’s some button in the upper left that opens some file explorer…thingy.
If you can’t find it, or are up for an adventure, you could pull up an editor in the terminal!
So you could type:
nano file_to_open

and Ctrl - X will exit (and prompt for saving changes)
There’s also vim and perhaps emacs, which are both popular editors, but you may find them… difficult to use if you are not familiar with them whereas nano is much simpler.
vim is exited by (first hitting escape in case you have started a command) and then typing :q to quit or :wq to write and quit or :q! to force quit.
When you start vim, you’ll need to enter insert mode in order to type anything, that’s done by pressing i and once you’re done, esc will get you back out.
emacs is exited with Ctrl-X, Ctrl-C
Additionally, in the command line, you can use ls (list) to list files in current directory, and cat <file_name> (concatenate) to display a text file

it have a icon,just look for it！
"
365,3. git remote -v,"Get Help,Git",,5,"
I am using “$git remote -v” for the first portion of the exercise. It passes through as correct code but it does not display any files. I am getting the error message “fatal: Not a git repository (or any of the parent directories): .git”.
4a8a4d1c3f40a35cb1383fd65914661ab4ea4c09.png1259×515

Thanks for the help!
","



 ereinert:

It passes through as correct code but it does not display any files


Bad code checker 
To open files, you do that in the centre pane, in the Code Editor. Use the little folder icon.
You don’t need your git remote command until step 3.

I was getting the same issue. I just went back to the 2nd exercise (git clone) and reset it. Then I typed in the same thing: git clone science-quizzes my-quizzes
Pushed enter and then on the next exercise for whatever reason, inside the folder icon thingy, then I was able to see my files, whereas on the first time, even though I did absolutely nothing different, it wasn’t showing my files in the folder icon interface. It showed files inside science-quizzes folder, but not my-quizzes folder. But when I did it all again, then they showed… Just try it all again, it worked for me. Hope this helps

That did the trick. Thanks everyone

The solution of misaishere works fine for me, Thank you!
"
